Every 3 Weeks,كل 3 أسابيع,
Every 4 Weeks,كل 4 أسابيع,
Every Valid Check-in and Check-out,كل صالح في الاختيار والمغادرة,
Every Week,كل أسبوع,
"Everyone, let’s congratulate them on their work anniversary!",فلنهنّئهم جميعًا بمناسبة ذكرى التحاقهم بالعمل!,
"Everyone, let’s congratulate {0} on their birthday.",فلنهنّئ {0} جميعًا بعيد ميلاده.,
Exam,امتحان,
Exchange Rate,سعر الصرف,
Exchange Rate cannot be zero.,لا يمكن أن يكون سعر الصرف صفرًا.,
Exclude Holidays,استبعاد العطلات,
Excluded {0} Non-Encashable Leaves for {1},تم استبعاد {0} إجازات غير قابلة للصرف لـ {1},
Exempted from Income Tax,معفى من ضريبة الدخل,
Exemption,إعفاء,
Exemption Category,فئة الإعفاء,
Exemption Proofs,إثباتات الإعفاء,
Exemption Sub Category,الإعفاء الفئة الفرعية,
Existing Record,سجل موجود,
Exit Confirmed,تم تأكيد الخروج,
Exit Details,تفاصيل الخروج,
Exit Interview,مقابلة الخروج,
Exit Interview Pending,مقابلة الخروج معلقة,
Exit Interview Summary,الخروج من ملخص المقابلة,
Exit Interview {0} already exists for Employee: {1},مقابلة الخروج {0} موجودة بالفعل للموظف: {1},
Exit Questionnaire,استبيان الخروج,
Exit Questionnaire Notification,إشعار استبيان الخروج,
Exit Questionnaire Notification Template,قالب إشعار استبيان الخروج,
Exit Questionnaire Pending,استبيان الخروج معلق,
Exit Questionnaire Web Form,نموذج ويب لاستبيان الخروج,
Expand All,توسيع الكل,
Expected Average Rating,متوسط التقييم المتوقع,
Expected By,متوقع بحلول,
Expected Compensation,التعويض المتوقع,
Expected Skill Set,مجموعة المهارات المتوقعة,
Expected Skillset,مجموعة المهارات المتوقعة,
Expense,نفقة,
Expense Account,حساب النفقات,
Expense Approver,معتمد المصروفات,
Expense Approver Mandatory In Expense Claim,الموافقة على المصروفات إلزامية في مطالبة النفقات,
Expense Claim,طلب النفقات,
Expense Claim Account,حساب المطالبة بالنفقات,
Expense Claim Advance,النفقات المطالبة مقدما,
Expense Claim Detail,تفاصيل  المطالبة بالنفقات,
Expense Claim Summary,ملخص طلب المصروفات,
Expense Claim Type,نوع  المطالبة  بالنفقات,
Expense Claim for Vehicle Log {0},مطالبه المصروفات لسجل المركبات {0},
Expense Claim {0} already exists for the Vehicle Log,المطالبة بالنفقات {0} بالفعل موجوده في سجل المركبة,
Expense Claims,طلبات المصروفات,
Expense Date,تاريخ النفقات,
Expense Item,بند المصروف,
Expense Proof,إثبات المصاريف,
Expense Tax,ضريبة المصروف,
Expense Taxes and Charges,مصاريف الضرائب والرسوم,
Expense Type,نوع المصاريف,
Expenses,النفقات,
Expenses & Advances,المصروفات والسلف,
Expire Allocation,انتهاء الصلاحية التخصيص,
Expire Carry Forwarded Leaves (Days),تنتهي صلاحية حمل الأوراق المرسلة (بالأيام),
Expire Leaves,إنتهاء صلاحية الإجازات,
Expired,انتهى,
Expired Leave(s),إجازة (إجازات) منتهية الصلاحية,
Expired Leaves,الإجازات منتهية الصلاحية,
Explanation,تفسير,
Export,تصدير,
Exporting...,جاري التصدير...,
Failed,باءت بالفشل,
Failed to create/submit {0} for employees:,فشل في إنشاء/تقديم {0} للموظفين:,
Failed to delete defaults for country {0}.,فشل في حذف الإعدادات الافتراضية للبلد {0}.,
Failed to download Salary Slip PDF,فشل في تنزيل ملف PDF الخاص بقسيمة الراتب,
Failed to send the Interview Reschedule notification. Please configure your email account.,فشل في إرسال إشعار إعادة جدولة المقابلة. يرجى تكوين حساب البريد الإلكتروني الخاص بك.,
Failed to setup defaults for country {0}.,فشل في إعداد الإعدادات الافتراضية للبلد {0}.,
Failed to submit some leave policy assignments:,فشل في تقديم بعض تعيينات سياسة الإجازات:,
Failed to update the Job Applicant status,فشل في تحديث حالة المتقدم للوظيفة,
Failed to {0} {1} for employees:,فشل في {0} {1} للموظفين:,
Failure,بالفشل,
Failure Details,تفاصيل الفشل,
Feb,فبراير,
Feedback,ملاحظات,
Feedback Count,عدد الملاحظات,
Feedback HTML,HTML الملاحظات,
Feedback Ratings,تقييمات الملاحظات,
Feedback Reminder Notification Template,قالب إشعار تذكير الملاحظات,
Feedback Score,درجة الملاحظات,
Feedback Submitted,تم تسليم التعليقات,
Feedback Summary,ملخص الملاحظات,
Feedback already submitted for the Interview {0}. Please cancel the previous Interview Feedback {1} to continue.,تم تقديم الملاحظات بالفعل للمقابلة {0}. يرجى إلغاء ملاحظات المقابلة السابقة {1} للمتابعة.,
Feedback cannot be recorded for an absent Employee.,لا يمكن تسجيل الملاحظات لموظف غائب.,
Feedback {0} added successfully,تمت إضافة الملاحظات {0} بنجاح,
Fetch Geolocation,جلب الموقع الجغرافي,
Fetch Shift,جلب الوردية,
Fetch Shifts,جلب الورديات,
Fetching Employees,جاري جلب الموظفين,
Fetching Shift,جاري جلب الوردية,
Fetching your geolocation,جاري جلب موقعك الجغرافي,
Field Name,اسم الحقل,
File Preview,معاينة الملف,
Fill the form and save it,قم بتعبئة النموذج وحفظه,
Filled,تم الملء,
Filter Based On,عامل التصفية على أساس,
Filter Employees,تصفية الموظفين,
Filter List,قائمة تصفية,
Filters,فلاتر,
Final Decision,القرار النهائي,
Final Score,الدرجة النهائية,
Final Score Formula,صيغة الدرجة النهائية,
First Check-in and Last Check-out,تسجيل الوصول الأول وتسجيل المغادرة الأخير,
First Day,اليوم الأول,
First Name ,الاسم الأول ,
Fiscal Year,السنة المالية,
Fiscal Year {0} not found,السنة المالية {0} غير موجودة\n<br>\nFiscal Year {0} not found,
Fleet Management,إدارة الأسطول,
Fleet Manager,مدير قافلة المركبات,
Flexible Benefits,فوائد مرنة,
Flight,طيران,
FnF Pending,التسوية النهائية معلقة,
Follow via Email,متابعة عبر البريد الإلكتروني,
Food,طعام,
For Designation ,للمسمى الوظيفي,
For Employee,للموظف,
"For a day of leave taken, if you still pay (say) 50% of the daily salary, then enter 0.50 in this field.",ليوم إجازة مأخوذ، إذا كنت لا تزال تدفع (مثلًا) 50% من الراتب اليومي، فأدخل 0.50 في هذا الحقل.,
Formula,صيغة,
Fortnightly,مرة كل اسبوعين,
Fraction of Applicable Earnings ,جزء من الأرباح المطبقة,
Fraction of Daily Salary for Half Day,جزء من الراتب اليومي لنصف يوم,
Fraction of Daily Salary per Leave,جزء من الراتب اليومي لكل إجازة,
Fractional Cost,تكلفة جزئية,
Frappe HR,فراپي للموارد البشرية,
Frequency,تكرر,
Friday,الجمعة,
From,من,
From Amount,من الكمية,
From Date,من تاريخ,
From Date cannot be greater than To Date,(من تاريخ) لا يمكن أن يكون أكبر (الي التاريخ),
From Date must come before To Date,تاريخ البدء يجب أن يكون قبل تاريخ الانتهاء,
From Date {0} cannot be after employee's relieving Date {1},من تاريخ {0} لا يمكن أن يكون بعد تاريخ التخفيف من الموظف {1},
From Date {0} cannot be before employee's joining Date {1},من تاريخ {0} لا يمكن أن يكون قبل تاريخ الانضمام للموظف {1},
From Employee,من الموظف,
From Time,من وقت,
From User,من المستخدم,
From date can not be less than employee's joining date,من تاريخ لا يمكن أن يكون أقل من تاريخ انضمام الموظف,
From date can not be less than employee's joining date.,من التاريخ لا يمكن أن يكون أقل من تاريخ انضمام الموظف.,
"From here, you can enable encashment for the balance leaves.",من هنا، يمكنك تمكين صرف الرصيد للإجازات المتبقية.,
From {0} to {1},من {0} إلى {1},
From(Year),من (سنة),
Fuchsia,فوشيا,
Fuel Expense,حساب الوقود,
Fuel Expenses,مصاريف الوقود,
Fuel Price,سعر الوقود,
Fuel Qty,كمية الوقود,
Full Name,الاسم الكامل,
Full and Final Asset,أصل التسوية النهائية,
Full and Final Outstanding Statement,كشف حساب التسوية النهائية المستحقة,
Full and Final Statement,كشف التسوية النهائية,
Full-time,دوام كامل,
Fully Sponsored,برعاية كاملة,
Funded Amount,مبلغ التمويل,
Future Income Tax,ضريبة الدخل المستقبلية,
Future dates not allowed,التواريخ المستقبلية غير مسموح بها,
Gender,جنس,
General Ledger,دفتر الأستاذ العام,
Geolocation,تحديد الموقع الجغرافي,
Geolocation Error,خطأ في تحديد الموقع الجغرافي,
Geolocation is not supported by your current browser,تحديد الموقع الجغرافي غير مدعوم من قبل متصفحك الحالي,
Get Details From Declaration,الحصول على تفاصيل من الإعلان,
Get Employees,الحصول على الموظفين,
Get Job Requisitions,الحصول على طلبات التوظيف,
Get Template,الحصول على نموذج,
Get the app on your device for easy access & a better experience!,احصل على التطبيق على جهازك لسهولة الوصول وتجربة أفضل!,
Get the app on your iPhone for easy access & a better experience,احصل على التطبيق على جهاز iPhone الخاص بك لسهولة الوصول وتجربة أفضل,
Gluten Free,خالي من الغلوتين,
Go to Login,اذهب إلى تسجيل الدخول,
Go to Reset Password page,اذهب إلى صفحة إعادة تعيين كلمة المرور,
Goal,الهدف,
Goal Completion (%),إنجاز الهدف (٪),
Goal Score,درجة الهدف,
Goal Score (%),درجة الهدف (٪),
Goal Score (weighted),نقاط الهدف (مرجحة),
Goal progress percentage cannot be more than 100.,لا يمكن أن تتجاوز نسبة تقدم الهدف 100.,
Goal should be aligned with the same KRA as its parent goal.,يجب أن يتوافق الهدف مع نفس منطقة النتائج الرئيسية (KRA) لهدفه الرئيسي.,
Goal should be owned by the same employee as its parent goal.,يجب أن يكون الهدف مملوكًا لنفس الموظف الذي يملك هدفه الرئيسي.,
Goal should belong to the same Appraisal Cycle as its parent goal.,يجب أن ينتمي الهدف إلى نفس دورة التقييم الخاصة بهدفه الرئيسي.,
Goal updated successfully,تم تحديث الهدف بنجاح,
Goals,الأهداف,
Goals updated successfully,تم تحديث الأهداف بنجاح,
Grade,الدرجة,
Grand Total,المجموع الإجمالي,
Gratuity,مكافأة نهاية الخدمة,
Gratuity Applicable Component,المكون المطبق لمكافأة نهاية الخدمة,
Gratuity Rule,قاعدة مكافأة نهاية الخدمة,
Gratuity Rule Slab,شريحة قاعدة مكافأة نهاية الخدمة,
Green,أخضر,
Grievance,شكوى,
Grievance Against,الشكوى ضد,
Grievance Against Party,الطرف المشكو ضده,
Grievance Details,تفاصيل الشكوى,
Grievance Type,نوع الشكوى,
Gross Earnings,إجمالي الإيرادات,
Gross Pay,إجمالي الأجور,
Gross Pay (Company Currency),الأجر الإجمالي (بعملة الشركة),
Gross Year To Date,الإجمالي السنوي حتى تاريخه,
Gross Year To Date(Company Currency),الإجمالي السنوي حتى تاريخه (بعملة الشركة),
Group,مجموعة,
Group By,مجموعة من,
Group goal's progress is auto-calculated based on the child goals.,يتم احتساب تقدم هدف المجموعة تلقائيًا بناءً على الأهداف الفرعية.,
HR,الموارد البشرية,
HR & Payroll,الموارد البشرية والرواتب,
HR & Payroll Settings,إعدادات الموارد البشرية والرواتب,
HR Dashboard,لوحة تحكم الموارد البشرية,
HR Manager,مدير الموارد البشرية,
HR Settings,إعدادات الموارد البشرية,
HR User,مستخدم الموارد البشرية,
HRMS,نظام إدارة الموارد البشرية,
Half Day,نصف يوم,
Half Day Date,تاريخ نصف اليوم,
Half Day Date is mandatory,تاريخ نصف اليوم إلزامي,
Half Day Date should be between From Date and To Date,تاريخ نصف اليوم ينبغي أن يكون بين 'من تاريخ' و 'الى تاريخ'\n<br>\nHalf Day Date should be between From Date and To Date,
Half Day Date should be in between Work From Date and Work End Date,يجب أن يكون تاريخ نصف يوم بين العمل من التاريخ وتاريخ انتهاء العمل,
Half Day Records,سجلات نصف يوم,
Half Yearly,نصف سنوي,
Half day date should be in between from date and to date,يجب أن يكون تاريخ نصف يوم ما بين التاريخ والتاريخ,
Half-Yearly,نصف سنوية,
Has Certificate,لديه شهادة,
Health Insurance,التأمين الصحي,
Health Insurance Name,اسم التامين الصحي,
Health Insurance No,رقم التأمين الصحي,
Health Insurance Provider,مزود التأمين الصحي,
Hello,مرحباً,
Help,مساعدة,
Hey {}! This email is to remind you about the upcoming holidays.,مرحباً {}! هذا البريد الإلكتروني لتذكيرك بالعطلات القادمة.,
"Hey, {0} 👋",مرحباً، {0} 👋,
Hiring Count,عدد التعيينات,
Hiring Settings,إعدادات التوظيف,
Hold,معلق,
Holiday,عطلة,
Holiday List,قائمة العطلات,
Holiday List for Optional Leave,قائمة العطلة للإجازة الاختيارية,
Holidays,العطلات,
Holidays this Month.,عطلات هذا الشهر.,
Holidays this Week.,عطلات هذا الأسبوع.,
Home,الصفحة الرئيسية,
Hour Rate,سعرالساعة,
Hour Rate (Company Currency),أجر الساعة (بعملة الشركة),
Hours,ساعات,
House rent paid days overlapping with {0},أيام إيجار المنازل المدفوعة تتداخل مع {0},
House rented dates required for exemption calculation,التواريخ المستأجرة البيت المطلوبة لحساب الإعفاء,
House rented dates should be atleast 15 days apart,يجب أن تكون تواريخ التأجير المنزل على الأقل 15 يوما بعيدا,
IFSC,IFSC,
IFSC Code,رمز IFSC,
IN,في,
Identification Document Number,رقم وثيقة التعريف,
Identification Document Type,نوع وثيقة التعريف,
"If checked, Payroll Payable will be booked against each employee",إذا تم تحديده، سيتم تسجيل الرواتب المستحقة الدفع مقابل كل موظف,
"If checked, hides and disables Rounded Total field in Salary Slips",إذا تم تحديده ، يقوم بإخفاء وتعطيل حقل Rounded Total في قسائم الرواتب,
"If checked, the full amount will be deducted from taxable income before calculating income tax without any declaration or proof submission.",إذا تم تحديده ، فسيتم خصم المبلغ بالكامل من الدخل الخاضع للضريبة قبل حساب ضريبة الدخل دون تقديم أي إعلان أو إثبات.,
"If enabled, Tax Exemption Declaration will be considered for income tax calculation.",في حالة التمكين ، سيتم النظر في إقرار الإعفاء الضريبي لحساب ضريبة الدخل.,
"If enabled, auto attendance will be marked on holidays if Employee Checkins exist",إذا تم تمكينه، سيتم تسجيل الحضور التلقائي في أيام العطلات إذا كانت هناك تسجيلات دخول للموظفين,
"If enabled, deducts payment days for absent attendance on holidays. By default, holidays are considered as paid",إذا تم تمكينه، يتم خصم أيام الدفع للحضور الغائب في أيام العطلات. بشكل افتراضي، تعتبر العطلات مدفوعة الأجر,
"If enabled, the component will be considered as a tax component and the amount will be auto-calculated as per the configured income tax slabs",إذا تم تمكينه، سيعتبر المكون مكونًا ضريبيًا وسيتم احتساب المبلغ تلقائيًا وفقًا لشرائح ضريبة الدخل المكونة,
"If enabled, the component will be considered in the Income Tax Deductions report",إذا تم تمكينه، فسيتم أخذ المكون في الاعتبار في تقرير استقطاعات ضريبة الدخل,
"If enabled, the component will not be displayed in the salary slip if the amount is zero",إذا تم تمكينه، لن يتم عرض المكون في قسيمة الراتب إذا كان المبلغ صفرًا,
"If enabled, the total no. of applications received for this opening will be displayed on the website",إذا تم تمكينه، سيتم عرض إجمالي عدد الطلبات المستلمة لهذه الوظيفة الشاغرة على الموقع الإلكتروني,
"If enabled, the value specified or calculated in this component will not contribute to the earnings or deductions. However, it's value can be referenced by other components that can be added or deducted. ",إذا تم تمكينه، فإن القيمة المحددة أو المحسوبة في هذا المكون لن تساهم في الإيرادات أو الاستقطاعات. ومع ذلك، يمكن الرجوع إلى قيمتها من خلال مكونات أخرى يمكن إضافتها أو خصمها.,
"If enabled, total no. of working days will include holidays, and this will reduce the value of Salary Per Day",إذا تم تمكينه، سيشمل إجمالي عدد أيام العمل أيام العطلات، وهذا سيقلل من قيمة الراتب اليومي,
"If not checked, the list will have to be added to each Department where it has to be applied.",إذا لم يتم الاختيار، فان القائمة ستضاف إلى كل قسم حيث لابد من تطبيقها.,
"If selected, the value specified or calculated in this component will not contribute to the earnings or deductions. However, it's value can be referenced by other components that can be added or deducted. ",إذا تم تحديده، فإن القيمة المحددة أو المحسوبة في هذا المكون لن تساهم في الأرباح أو الاستقطاعات. ومع ذلك، فإنه يمكن الإشارة إلى القيمة من قبل المكونات الأخرى التي يمكن أن تضاف أو خصمها.,
"If set, the job opening will be closed automatically after this date",إذا تم تعيينه، سيتم إغلاق الوظيفة الشاغرة تلقائيًا بعد هذا التاريخ,
"If you are using loans in salary slips, please install the {0} app from Frappe Cloud Marketplace or GitHub to continue using loan integration with payroll.",إذا كنت تستخدم القروض في كشوف المرتبات، يرجى تثبيت تطبيق {0} من سوق Frappe Cloud أو GitHub لمواصلة استخدام تكامل القروض مع الرواتب.,
Import Attendance,سجل الحضور,
Import Log,سجل الاستيراد,
Import Successful,استيراد ناجح,
Importing {0} of {1},استيراد {0} من {1},
In Process,في عملية,
In Progress,في تَقَدم,
In Time,في الوقت المناسب,
"In case of any error during this background process, the system will add a comment about the error on this Payroll Entry and revert to the Submitted status",في حالة حدوث أي خطأ أثناء هذه العملية في الخلفية، سيضيف النظام تعليقًا حول الخطأ في إدخال الرواتب هذا ويعود إلى حالة الإرسال,
Inactive,غير نشط,
Incentive,حافز,
Incentive Amount,مبلغ الحافز,
Incentives,الحوافز,
Include Company Descendants,تضمين فروع الشركة,
Include Holidays,تضمين العطلات,
Include holidays in Total no. of Working Days,العطلات تحسب من ضمن أيام العمل,
Include holidays within leaves as leaves,ايام العطل التي ضمن الإجازات تحسب إجازة,
Income Source,مصدر الدخل,
Income Tax Amount,مبلغ ضريبة الدخل,
Income Tax Breakup,تفاصيل ضريبة الدخل,
Income Tax Component,مكون ضريبة الدخل,
Income Tax Computation,حساب ضريبة الدخل,
Income Tax Deducted Till Date,ضريبة الدخل المخصومة حتى تاريخه,
Income Tax Deductions,استقطاعات ضريبة الدخل,
Income Tax Slab,لوح ضريبة الدخل,
Income Tax Slab Other Charges,لوحة ضريبة الدخل رسوم أخرى,
Income Tax Slab is mandatory since the Salary Structure {0} has a tax component {1},شريحة ضريبة الدخل إلزامية لأن هيكل الرواتب {0} يحتوي على مكون ضريبي {1},
Income Tax Slab must be effective on or before Payroll Period Start Date: {0},يجب أن يكون لوح ضريبة الدخل ساريًا في أو قبل تاريخ بدء فترة الرواتب: {0},
Income Tax Slab not set in Salary Structure Assignment: {0},لم يتم تعيين لوح ضريبة الدخل في تعيين هيكل الرواتب: {0},
Income Tax Slab: {0} is disabled,شريحة ضريبة الدخل: {0} معطل,
Income from Other Sources,دخل من مصادر أخرى,
Incorrect Weightage Allocation,تخصيص ترجيح غير صحيح,
"Indicates the number of leaves that cannot be encashed from the leave balance. E.g. with a leave balance of 10 and 4 Non-Encashable Leaves, you can encash 6, while the remaining 4 can be carried forward or expired",يشير إلى عدد الإجازات التي لا يمكن صرفها من رصيد الإجازات. على سبيل المثال، مع رصيد إجازات يبلغ 10 و 4 إجازات غير قابلة للصرف، يمكنك صرف 6، بينما يمكن ترحيل الـ 4 المتبقية أو انتهاء صلاحيتها,
Inspection,فحص,
Install,تثبيت,
Install Frappe HR,تثبيت Frappe HR,
Insufficient Balance,رصيد غير كافٍ,
Insufficient leave balance for Leave Type {0},رصيد إجازات غير كافٍ لنوع الإجازة {0},
Interest,فائدة,
Interest Amount,مبلغ الفائدة,
Interest Income Account,حساب إيرادات الفوائد,
Intermediate,متوسط,
Intern,المتدرب,
International,دولي,
Internet,الإنترنت,
Interview,مقابلة,
Interview Detail,تفاصيل المقابلة,
Interview Details,تفاصيل المقابلة,
Interview Feedback,تقييم المقابلة,
Interview Feedback Reminder,تذكير بتقييم المقابلة,
Interview Feedback {0} submitted successfully,تم تقديم تقييم المقابلة {0} بنجاح,
Interview Not Rescheduled,لم تتم إعادة جدولة المقابلة,
Interview Reminder,تذكير المقابلة,
Interview Reminder Notification Template,قالب إشعار تذكير المقابلة,
Interview Rescheduled successfully,تمت إعادة جدولة المقابلة بنجاح,
Interview Round,جولة المقابلة,
Interview Round {0} is only applicable for the Designation {1},جولة المقابلة {0} تنطبق فقط على المسمى الوظيفي {1},
Interview Round {0} is only for Designation {1}. Job Applicant has applied for the role {2},جولة المقابلة {0} مخصصة فقط للمسمى الوظيفي {1}. تقدم المتقدم للوظيفة لدور {2},
Interview Scheduled Date,تاريخ المقابلة المجدول,
Interview Status,حالة المقابلة,
Interview Summary,ملخص المقابلة,
Interview Type,نوع المقابلة,
Interview: {0} Rescheduled,المقابلة: تمت إعادة جدولة {0},
Interviewer,المحاور,
Interviewers,المحاورون,
Interviews,المقابلات,
Introduction,مقدمة,
Invalid,غير صالحة,
Invalid Action,إجراء غير صالح,
Invalid Additional Salary,راتب إضافي غير صالح,
Invalid Cost Center,مركز تكلفة غير صالح,
Invalid Dates,تواريخ غير صالحة,
Invalid Leave Ledger Entry,إدخال دفتر أستاذ الإجازات غير صالح,
Invalid Payroll Payable Account. The account currency must be {0} or {1},حساب الرواتب المستحقة الدفع غير صالح. يجب أن تكون عملة الحساب {0} أو {1},
Invalid Shift Times,أوقات وردية غير صالحة,
Invalid parameters provided. Please pass the required arguments.,المعلمات المقدمة غير صالحة. يرجى تمرير الوسائط المطلوبة.,
Investigated,قيد التحقيق,
Investigation Details,تفاصيل التحقيق,
Invited,دعوة,
Invoice Ref,مرجع الفاتورة,
Is Active,نشط,
Is Applicable for Referral Bonus,ينطبق عليه مكافأة الإحالة,
Is Carry Forward,هل تضاف في العام التالي,
Is Compensatory,هو تعويض,
Is Compensatory Leave,هل هي إجازة تعويضية,
Is Default,افتراضي,
Is Earned Leave,هو إجازة مكتسبة,
Is Expired,منتهي الصلاحية,
Is Flexible Benefit,هو فائدة مرنة,
Is Group,هل مجموعة,
Is Income Tax Component,هو مكون ضريبة الدخل,
Is Leave Without Pay,إجازة بدون راتب,
Is Mandatory,إلزامي,
Is Optional Leave,هو اجازة اختيارية,
Is Paid,مدفوع,
Is Partially Paid Leave,هل هي إجازة مدفوعة جزئياً,
Is Recurring,متكرر,
Is Recurring Additional Salary,هل هو راتب إضافي متكرر,
Is Salary Released,هل تم صرف الراتب,
Is Salary Withheld,هل الراتب محجوز,
Is Tax Applicable,هي ضريبة قابلة للتطبيق,
Jan,يناير,
Job Applicant,متقدم للوظيفة,
Job Applicant Source,مصدر طالب الوظيفة,
Job Applicant {0} created successfully.,تم إنشاء المتقدم للوظيفة {0} بنجاح.,
Job Applicants are not allowed to appear twice for the same Interview round. Interview {0} already scheduled for Job Applicant {1},لا يُسمح للمتقدمين للوظائف بالظهور مرتين لنفس جولة المقابلة. المقابلة {0} مجدولة بالفعل للمتقدم للوظيفة {1},
Job Application Route,مسار طلب التوظيف,
Job Description,الوصف الوظيفي,
Job Offer,عرض عمل,
Job Offer Term,شرط عرض العمل,
Job Offer Term Template,قالب شروط عرض العمل,
Job Offer Terms,شروط عرض الوظيفة,
Job Offer status,حالة عرض العمل,
Job Offer: {0} is already for Job Applicant: {1},عرض الوظيفة: {0} مقدم بالفعل لمقدم طلب وظيفة: {1},
Job Opening,وظيفة شاغرة,
Job Opening Associated,وظيفة شاغرة مرتبطة,
Job Openings,الوظائف الشاغرة,
Job Openings for the designation {0} are already open or the hiring is complete as per the Staffing Plan {1},الوظائف الشاغرة للمسمى الوظيفي {0} مفتوحة بالفعل أو تم اكتمال التوظيف وفقًا لخطة التوظيف {1},
Job Requisition,طلب توظيف,
Job Requisition {0} has been associated with Job Opening {1},تم ربط طلب التوظيف {0} بالوظيفة الشاغرة {1},
Job Title,المسمى الوظيفي,
"Job profile, qualifications required etc.",الملف الوظيفي ، المؤهلات المطلوبة الخ,
Jobs,وظائف,
Joining Date,تاريخ الانضمام,
Journal Entry,القيود اليومية,
July,يوليو,
June,يونيو,
KRA,منطقة النتائج الرئيسية,
KRA Evaluation Method,طريقة تقييم مناطق النتائج الرئيسية,
KRA updated for all child goals.,تم تحديث منطقة النتائج الرئيسية لجميع الأهداف الفرعية.,
KRA vs Goals,مناطق النتائج الرئيسية مقابل الأهداف,
KRAs,مناطق النتائج الرئيسية,
Key Performance Area,وصف معيار التقييم,
Key Reports,التقارير الرئيسية,
Key Responsibility Area,وصف معيار التقييم,
Key Result Area,منطقة النتائج الرئيسية,
Last Day,اليوم الأخير,
Last Known Successful Sync of Employee Checkin. Reset this only if you are sure that all Logs are synced from all the locations. Please don't modify this if you are unsure.,آخر مزامنة ناجحة معروفة لفحص الموظف. أعد ضبط هذا فقط إذا كنت متأكدًا من مزامنة جميع السجلات من جميع المواقع. يرجى عدم تعديل هذا إذا كنت غير متأكد.,
Last Name,اسم العائلة,
Last Odometer Value ,قراءة عداد المسافات الأخيرة ,
Last Sync of Checkin,آخر مزامنة للفحص,
Last {0} was at {1},آخر {0} كان في {1},
Late Entries,إدخالات متأخرة,
Late Entry,تأخر الدخول,
Late Entry & Early Exit Settings for Auto Attendance,إعدادات الدخول المتأخر والخروج المبكر للحضور التلقائي,
Late Entry By,تأخر الدخول بواسطة,
Late Entry Grace Period,فترة سماح الدخول المتأخرة,
Latitude,خط العرض,
Latitude and longitude values are required for checking in.,قيم خط العرض وخط الطول مطلوبة لتسجيل الحضور.,
Latitude: {0}°,خط العرض: {0}°,
Leave,غادر,
Leave Allocation,تخصيص إجازة,
Leave Allocations,اترك المخصصات,
Leave Application,طلب اجازة,
Leave Application period cannot be across two non-consecutive leave allocations {0} and {1}.,لا يمكن أن تكون فترة طلب الإجازة عبر تخصيصين غير متتاليين للإجازات {0} و {1}.,
Leave Approval Notification,اترك إشعار الموافقة,
Leave Approval Notification Template,اترك قالب إعلام الموافقة,
Leave Approver,معتمد الإجازة,
Leave Approver Mandatory In Leave Application,إجازة الموافقة إلزامية في طلب الإجازة,
Leave Approver Name,أسم الموافق علي الاجازة,
Leave Balance,رصيد الاجازات,
Leave Balance Before Application,رصيد الاجازات قبل الطلب,
Leave Block List,قائمة حظر الإجازات,
Leave Block List Allow,تفعيل قائمة الإجازات المحظورة,
Leave Block List Allowed,قائمة اجازات محظورة مفعلة,
Leave Block List Date,تواريخ الإجازات المحظورة,
Leave Block List Dates,التواريخ الممنوع اخذ اجازة فيها,
Leave Block List Name,اسم قائمة الإجازات المحظورة,
Leave Blocked,إجازة محظورة,
Leave Control Panel,لوحة تحكم الأجازات,
Leave Details,تفاصيل الإجازة,
Leave Encashment,الإجازات مدفوعة,
Leave Encashment Amount Per Day,ترك Encshment المبلغ لكل يوم,
Leave History,سجل الإجازات,
Leave Ledger,دفتر أستاذ الإجازات,
Leave Ledger Entry,ترك دخول دفتر الأستاذ,
"Leave Ledger Entry's To date needs to be after From date. Currently, From Date is {0} and To Date is {1}",يجب أن يكون تاريخ 'إلى' في إدخال دفتر أستاذ الإجازات بعد تاريخ 'من'. حاليًا، تاريخ 'من' هو {0} وتاريخ 'إلى' هو {1},
Leave Period,اترك فترة,
Leave Policy,سياسة الإجازة,
Leave Policy Assignment,تعيين سياسة الإجازات,
Leave Policy Assignment Overlap,تداخل في تعيين سياسة الإجازات,
Leave Policy Detail,ترك سياسة التفاصيل,
Leave Policy Details,اترك تفاصيل السياسة,
Leave Policy: {0} already assigned for Employee {1} for period {2} to {3},سياسة الإجازات: {0} تم تعيينها بالفعل للموظف {1} للفترة من {2} إلى {3},
Leave Status Notification,ترك إخطار الحالة,
Leave Status Notification Template,ترك قالب إعلام الحالة,
Leave Type,نوع الاجازة,
Leave Type Name,اسم نوع الاجازة,
Leave Type can either be compensatory or earned leave.,يمكن أن يكون نوع الإجازة إما تعويضية أو مكتسبة.,
Leave Type can either be without pay or partial pay,يمكن أن يكون نوع الإجازة إما بدون أجر أو بأجر جزئي,
Leave Type is mandatory,نوع الإجازة إلزامي,
Leave Type {0} cannot be allocated since it is leave without pay,"لا يمكن تخصيص نوع الاجازه {0}, لأنها إجازة بدون راتب\n<br>\nLeave Type {0} cannot be allocated since it is leave without pay",
Leave Type {0} cannot be carry-forwarded,لا يمكن ترحيل نوع اﻹجازة {0}\n<br>\nلا يمكن ترحيل النوع {0} الخاص بالاجازه,
Leave Type {0} is not encashable,نوع الإجازة {0} غير قابل للضبط,
Leave Without Pay,اجازة من دون راتب,
Leave Without Pay does not match with approved {} records,لا تتطابق الإجازة بدون أجر مع سجلات {} المعتمدة,
